,DEVICE,DTYPE,SEED,DATA,MODEL,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,N_MC_SAMPLES,DROPOUT,MAKE_GIF,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,N_POSTERIOR_SAMPLES,N_POSTERIOR_SAMPLES_EVALUATION,SHOW_DIAGNOSTICS,SHOW_PLOT,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,METRIC_rmse,METRIC_mae,METRIC_max_norm,filename,STATE_DICT_PATH
350,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,4399.0,149,4398,9.486506223678589,50.0,-0.1,15.0,0.020959313958883286,0.015889985486865044,0.05213528871536255,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-51-02 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-51-02 (2).pth
351,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,5499.0,149,5498,12.045423030853271,50.0,0.1,15.0,0.02068537287414074,0.01550937257707119,0.05147343873977661,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-51-02 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-51-02 (3).pth
352,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2949.0,149,2948,6.154844522476196,20.0,-0.1,15.0,0.02022651396691799,0.014891804195940495,0.05170217156410217,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-51-02.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-51-02.pth
353,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500_500,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2299.0,549,2298,4.909768104553223,20.0,0.1,15.0,0.021861812099814415,0.016995621845126152,0.06026013195514679,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-51-17 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-51-17 (1).pth
354,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500_500,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3549.0,549,3548,7.713088274002075,50.0,-0.1,15.0,0.02283927984535694,0.01779267191886902,0.06010088324546814,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-51-17 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-51-17 (2).pth
355,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500_500,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3799.0,549,3798,8.302178859710693,50.0,0.1,15.0,0.02353016287088394,0.018785657361149788,0.058178991079330444,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-51-17 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-51-17 (3).pth
356,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500_500_500,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2099.0,549,2098,4.4681830406188965,20.0,-0.1,15.0,0.02303888089954853,0.018196210265159607,0.05849409103393555,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-51-17.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-51-17.pth
357,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_750,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2499.0,2149,2498,3.7731566429138184,20.0,0.1,15.0,0.018434330821037292,0.013910971581935883,0.04826292395591736,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-51-28 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-51-28 (1).pth
358,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_750,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3599.0,3249,3598,5.414615869522095,50.0,-0.1,15.0,0.01840868964791298,0.013906402513384819,0.048563212156295776,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-51-28 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-51-28 (2).pth
359,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_750,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,5999,10000,15.609551191329956,,,,0.018571089953184128,0.014128445647656918,0.048154592514038086,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-51-28 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-51-28 (3).pth
360,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_750,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,13799.0,5999,13798,21.51196050643921,50.0,0.1,15.0,0.018858036026358604,0.014557425864040852,0.043881773948669434,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-51-28 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-51-28 (4).pth
361,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_750,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2149.0,2149,2148,3.2416248321533203,20.0,-0.1,15.0,0.018394527956843376,0.014016471803188324,0.04654225707054138,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-51-28.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-51-28.pth
362,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_750,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2749.0,1299,2748,3.9408066272735596,20.0,0.1,15.0,0.01774596981704235,0.014711307361721992,0.04169991612434387,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-51-53 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-51-53 (1).pth
363,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_750,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3749.0,1299,3748,5.441660404205322,50.0,-0.1,15.0,0.017971748486161232,0.015016607008874416,0.04136943817138672,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-51-53 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-51-53 (2).pth
364,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_750,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,4249.0,1299,4248,6.205078363418579,50.0,0.1,15.0,0.01825183816254139,0.015237841755151749,0.04327341914176941,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-51-53 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-51-53 (3).pth
365,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_750,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2299.0,1299,2298,3.288661479949951,20.0,-0.1,15.0,0.01733607053756714,0.014465779066085815,0.0382709801197052,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-51-53.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-51-53.pth
366,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_750_750,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,4549.0,2099,4548,7.594892501831055,50.0,-0.1,15.0,0.018999652937054634,0.01431255042552948,0.04674598574638367,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-52-02 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-52-02 (1).pth
367,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_750_750,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,5449.0,2099,5448,9.296855211257935,20.0,0.1,15.0,0.019155073910951614,0.014351245947182178,0.04524645209312439,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-52-02 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-52-02 (2).pth
368,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_750_750,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,7349.0,2099,7348,12.846580266952515,50.0,0.1,15.0,0.01937122456729412,0.014631063677370548,0.04944866895675659,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-52-02 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-52-02 (3).pth
369,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_750_750,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3049.0,2099,3048,4.948333740234375,20.0,-0.1,15.0,0.01867990754544735,0.0139058418571949,0.04932749271392822,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-52-02.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-52-02.pth
370,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_750_750,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2249.0,399,2248,3.8345558643341064,20.0,0.1,15.0,0.017688540741801262,0.014850757084786892,0.04182696342468262,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-52-18 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-52-18 (1).pth
371,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_750_750,Adam,0.001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3299.0,399,3298,5.62105131149292,50.0,-0.1,15.0,0.016982119530439377,0.014416110701858997,0.038284629583358765,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_16-52-18 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_16-52-18 (2).pth
