,DEVICE,DTYPE,SEED,DATA,ARCHITECTURE,MODEL,VARIATIONAL_FAMILY,PRIOR_HYPERPARAMETERS,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,HOW_OFTEN,FUNCTIONAL,PROJECTION_METHOD,LIKELIHOOD_STD,N_MC_SAMPLES,WEIGHTING,DEFAULT_INITIALIZATION,EXTRA_STD,N_POSTERIOR_SAMPLES_EVALUATION,N_POSTERIOR_SAMPLES,SHOW_DIAGNOSTICS,EXACT_WEIGHT_KL,N_MEAS,MEASUREMENT_SET_SAMPLER,GAUSSIAN_APPROXIMATION,SSGE_HYPERPARAMETERS,APPROXIMATE_GAUSSIAN_MEAN,POST_GP_ETA,MAKE_GIF,TITLE,SHOW_PLOT,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,tuning_count,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,train_acc,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_95_coverage,METRIC_median_avg_inverval_score,METRIC_quantile_uncertainty_vs_accuracy_slope,METRIC_quantile_uncertainty_vs_accuracy_cor,METRIC_extrapolation_quantile_uncertainty_vs_proximity_slope,METRIC_quantile_uncertainty_vs_proximity_cor,METRIC_interpolation_quantile_uncertainty_vs_proximity_slope,METRIC_extrapolation_quantile_uncertainty_spread,METRIC_interpolation_quantile_uncertainty_spread,METRIC_interpolation_quantile_uncertainty_min,METRIC_pm2_std_uncertainty_vs_accuracy_slope,METRIC_pm2_std_uncertainty_vs_accuracy_cor,METRIC_extrapolation_pm2_std_uncertainty_vs_proximity_slope,METRIC_pm2_std_uncertainty_vs_proximity_cor,METRIC_interpolation_pm2_std_uncertainty_vs_proximity_slope,METRIC_extrapolation_pm2_std_uncertainty_spread,METRIC_interpolation_pm2_std_uncertainty_spread,METRIC_interpolation_pm2_std_uncertainty_min,filename,STATE_DICT_PATH
235,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Uniform,"{'pi': 0.5, 'sigma1': 0.36787944117144233, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,False,Blundell,0.02,1,standard,{'type': 'Xavier'},True,100,50,False,False,50,data_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,50,6949.0,4999,6948,82.27639675140381,25.0,0.15,15.0,52579.5708984375,0.16148878633975983,0.18852296471595764,0.12890590727329254,0.16807560622692108,0.48275190591812134,0.46711406111717224,0.23764574527740479,1.0,3.2214291095733643,0.8402520639495918,0.6871793139805971,0.13151505280522854,-0.347958446980451,-0.2872463371872311,0.20850157737731934,0.4018484354019165,1.2106519937515259,0.8435759175788322,0.6317737912322517,0.27546290617135083,-0.5117589874665244,-0.25796593775126253,0.18899816274642944,0.23820185661315918,0.8676487803459167,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_23-07-11 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_23-07-11 (1).pth
236,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Uniform,"{'pi': 0.5, 'sigma1': 0.36787944117144233, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,False,Blundell,0.02,1,standard,{'type': 'Xavier'},True,100,50,False,False,50,data_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,50,10000.0,9549,10000,142.47052478790283,,,,58544.34721679687,0.23896653950214386,0.18036414682865143,0.22406350076198578,0.16194623708724976,0.5153707265853882,0.4249785244464874,0.2588142156600952,1.0,2.8906774520874023,-0.21744394531982358,-0.455640411211455,0.1494922405516383,0.044919363726192846,0.016691993898489417,0.18061470985412598,0.23863017559051514,1.4255955219268799,-0.3217160224223315,-0.4610602014376953,0.10281037980711936,-0.4880833162136053,-0.08536968130583186,0.13892269134521484,0.08528441190719604,0.8079784512519836,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_23-07-11 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_23-07-11 (2).pth
237,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Uniform,"{'pi': 0.5, 'sigma1': 0.36787944117144233, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,False,Blundell,0.02,1,standard,{'type': 'Xavier'},True,100,50,False,False,50,data_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,50,15049.0,12449,15048,240.06623029708862,75.0,0.05,15.0,31879.803092447917,0.24001029133796692,0.18355467915534973,0.150248721241951,0.12882956862449646,0.659456193447113,0.5439543724060059,0.16902267932891846,1.0,2.144425868988037,-0.10070191340233581,-0.5747929649726321,0.11343453778590143,0.05825558905135625,0.013479533501084493,0.2255600094795227,0.17190688848495483,0.9726482033729553,-0.13883657882464914,-0.4888914686881266,0.08068777579121242,-0.34781982384154647,-0.024207130876266233,0.10604697465896606,0.04773521423339844,0.5705643892288208,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_23-07-11 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_23-07-11 (3).pth
238,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Uniform,"{'pi': 0.5, 'sigma1': 0.36787944117144233, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,False,Blundell,0.02,1,standard,{'type': 'Xavier'},True,100,50,False,False,50,data_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,50,15099.0,12449,15098,242.54199314117432,75.0,0.15,15.0,25975.39169921875,0.24609217047691345,0.20209935307502747,0.22872424125671387,0.18396149575710297,0.5542856454849243,0.48071807622909546,0.16572803258895874,1.0,2.2453951835632324,0.13611958575728805,0.2834892023003167,0.14989430493342398,-0.27599831283583,-0.04172285037008633,0.18875932693481445,0.12191200256347656,0.8215725421905518,0.1997587965347118,0.3268425615297104,0.02733843541031748,-0.6730249546874861,-0.09137304421940959,0.033261120319366455,0.06973719596862793,0.5759700536727905,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_23-07-11 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_23-07-11 (4).pth
239,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Uniform,"{'pi': 0.5, 'sigma1': 0.36787944117144233, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,False,Blundell,0.02,1,standard,{'type': 'Xavier'},True,100,50,False,False,50,data_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,50,6899.0,4999,6898,79.35242104530334,25.0,0.05,15.0,43337.2513671875,0.19264189898967743,0.1957060992717743,0.1686706244945526,0.17121179401874542,0.5218626260757446,0.5072983503341675,0.23242634534835815,1.0,3.39603853225708,-0.30326722737200484,-0.448217640065316,0.08639224342940831,0.6646590318049643,0.22720076034673836,0.18152320384979248,0.18204212188720703,1.2667837142944336,-0.3554935982714955,-0.511678792673476,0.20501228239620267,-0.5034496784735669,-0.0986725130558514,0.1311558485031128,0.09841418266296387,0.8869609236717224,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_23-07-11.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_23-07-11.pth
240,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.5, 'sigma1': 0.1353352832366127, 'sigma2': 0.0009118819655545162}",Adam,0.0001,600,True,15,50,True,torchbnn,0.007,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,current_batch_and_random_data,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,51,1299.0,149,1298,58.20799422264099,25.0,0.15,15.0,744142.75390625,0.2262834906578064,0.22598432004451752,0.2104690670967102,0.21087253093719482,0.3363955020904541,0.4948543608188629,0.3717802166938782,1.0,6.27045202255249,0.5598489395591695,0.3040831047402414,0.8217743704097216,-0.6946232326413134,-0.8380582577611496,0.6293188333511353,0.7022082805633545,1.7877482175827026,0.6033863794703629,0.5012929434268637,0.4588897909911652,-0.611168049788707,-0.3568886069942961,0.429129958152771,0.25995922088623047,1.4247660636901855,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_23-11-18 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_23-11-18 (1).pth
241,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.5, 'sigma1': 0.1353352832366127, 'sigma2': 0.0009118819655545162}",Adam,0.0001,600,True,15,50,True,torchbnn,0.007,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,current_batch_and_random_data,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,51,3749.0,1399,3748,158.96488094329834,75.0,0.05,15.0,550480.2583333333,0.2780519425868988,0.3154127299785614,0.2649802267551422,0.29080474376678467,0.35031217336654663,0.4117814898490906,0.31796538829803467,1.0,4.312143325805664,4.220591314473205,0.9136763190499904,0.4486150075616456,-0.5188251225921623,-0.3655872546523681,0.34973347187042236,0.3405991792678833,1.2350572347640991,2.7376595941979853,0.9499812949555702,0.35308523979451656,-0.4856234139534653,-0.2266699753159131,0.22746038436889648,0.2187420129776001,1.0674877166748047,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_23-11-18 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_23-11-18 (2).pth
242,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.5, 'sigma1': 0.1353352832366127, 'sigma2': 0.0009118819655545162}",Adam,0.0001,600,True,15,50,True,torchbnn,0.007,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,current_batch_and_random_data,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,51,3899.0,1399,3898,166.56971836090088,75.0,0.15,15.0,724578.84140625,0.3625675141811371,0.3011884391307831,0.34511813521385193,0.2856093943119049,0.4642588496208191,0.43467482924461365,0.31512486934661865,1.0,4.2369465827941895,0.7499842510282965,0.7482028935336642,0.3913816386678769,-0.6706287079152362,-0.4105657896010913,0.4435018301010132,0.3184506893157959,1.348118782043457,1.0023366020049451,0.7536307727445433,0.43401084677526625,-0.6330650492480364,-0.3446766444654833,0.36695539951324463,0.24506354331970215,1.0844147205352783,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_23-11-18 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_23-11-18 (3).pth
243,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.5, 'sigma1': 0.1353352832366127, 'sigma2': 0.0009118819655545162}",Adam,0.0001,600,True,15,50,True,torchbnn,0.007,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,current_batch_and_random_data,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,51,1299.0,149,1298,56.04527735710144,25.0,0.05,15.0,742458.9872395833,0.1901559680700302,0.3117307722568512,0.1696406900882721,0.27597618103027344,0.4148012101650238,0.4214527904987335,0.39872264862060547,1.0,6.078939437866211,1.3027275727949779,0.6354324932264279,0.24003630207979237,-0.6379164994550117,-0.6597608109644237,0.3071756362915039,0.4905979633331299,1.916724443435669,-0.4459586933433307,-0.3907636664649244,0.49086486353329084,-0.7374744981976967,-0.53521766136645,0.3908313512802124,0.31236040592193604,1.5421018600463867,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_23-11-18.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_23-11-18.pth
244,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.5, 'sigma1': 0.1353352832366127, 'sigma2': 0.0009118819655545162}",Adam,0.0001,600,True,15,50,False,torchbnn,0.007,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,current_batch_and_random_data,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,52,1299.0,199,1298,30.89627504348755,25.0,0.15,15.0,689689.1416666667,0.2141953855752945,0.2232716828584671,0.20095206797122955,0.2141665667295456,0.2912648618221283,0.28477489948272705,0.30288827419281006,1.0,4.625191688537598,1.7724627070318233,0.5445507303496868,0.6805273607630871,-0.7996560935516083,-1.1965994673468598,0.4126412868499756,0.7200756072998047,1.3929011821746826,0.4175337968402573,0.12341072082022729,0.5576633758077169,-0.590759947544244,-0.4359984157581354,0.5070244073867798,0.3279845714569092,1.170202612876892,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_23-14-08 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_23-14-08 (1).pth
245,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.5, 'sigma1': 0.1353352832366127, 'sigma2': 0.0009118819655545162}",Adam,0.0001,600,True,15,50,False,torchbnn,0.007,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,current_batch_and_random_data,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,52,3749.0,3749,3748,82.6884388923645,75.0,0.05,15.0,352805.82981770835,0.2160986363887787,0.18076902627944946,0.19724227488040924,0.16050149500370026,0.4575675427913666,0.45242777466773987,0.2737573981285095,1.0,4.286077976226807,-0.03416193269763011,-0.0278266957301362,0.44761435699298924,-0.20362620850707083,-0.15801617939829743,0.367145299911499,0.3135087490081787,1.3665122985839844,-0.19477094636851838,-0.15525518132551494,0.414608768440653,-0.4678345324381184,-0.1802436798021397,0.22967767715454102,0.18087971210479736,1.0913259983062744,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_23-14-08 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_23-14-08 (2).pth
246,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.5, 'sigma1': 0.1353352832366127, 'sigma2': 0.0009118819655545162}",Adam,0.0001,600,True,15,50,False,torchbnn,0.007,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,current_batch_and_random_data,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,52,3849.0,3749,3848,86.9222207069397,75.0,0.15,15.0,679303.844921875,0.27310362458229065,0.22165626287460327,0.2630055248737335,0.20743106305599213,0.5221930146217346,0.466109037399292,0.345197856426239,1.0,4.858634948730469,-0.80593663746298,-0.31357331659514404,0.37750907361682295,-0.03018512155690908,-0.016374677508186594,0.425143837928772,0.2777155637741089,1.6904444694519043,-0.8765780071976441,-0.29209841576249995,0.2886132877391679,-0.527336897333119,-0.34754223277149704,0.33185720443725586,0.28915977478027344,1.2379521131515503,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_23-14-08 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_23-14-08 (3).pth
247,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.5, 'sigma1': 0.1353352832366127, 'sigma2': 0.0009118819655545162}",Adam,0.0001,600,True,15,50,False,torchbnn,0.007,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,current_batch_and_random_data,False,"{'prior_J': 100, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,52,1299.0,199,1298,28.459830284118652,25.0,0.05,15.0,655812.2875,0.306776762008667,0.5741540789604187,0.28404471278190613,0.535569965839386,0.39582884311676025,0.7173857688903809,0.40221089124679565,1.0,5.837207794189453,0.8401322015459857,0.6220024857144592,0.6708711293030506,-0.6417281239218027,-1.0018956415498814,0.5858955383300781,0.6660425662994385,1.946393370628357,0.2822884073666305,0.7476413389575767,0.5493318440440055,-0.6701960853512396,-0.39454744411387427,0.40544092655181885,0.2712092399597168,1.4433305263519287,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_23-14-08.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_23-14-08.pth
248,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.00033546262790251185}",Adam,0.0001,600,True,15,50,True,Blundell,0.0001,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,53,1299.0,249,1298,60.593456745147705,25.0,0.15,15.0,10455503061.333334,0.25859934091567993,0.35584861040115356,0.23498693108558655,0.31995055079460144,0.33402466773986816,0.47229719161987305,0.3903883695602417,1.0,5.4499335289001465,-1.1409609812435921,-0.441998333839489,0.4715447863665502,-0.4040582157278869,-1.04469264466079,0.4942781925201416,0.9983828067779541,1.9740581512451172,-0.17739959132254587,-0.14421996278562765,0.5299968423617497,-0.557352141810768,-0.5138733602398967,0.45466017723083496,0.4121992588043213,1.439369559288025,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_23-15-38 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_23-15-38 (1).pth
249,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.00033546262790251185}",Adam,0.0001,600,True,15,50,True,Blundell,0.0001,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,53,10000.0,8349,10000,413.07265186309814,,,,1239004845.3333333,0.20650802552700043,0.19668391346931458,0.15926150977611542,0.17536526918411255,0.5714833736419678,0.4882637560367584,0.176332026720047,1.0,2.9199814796447754,0.26179001369889093,0.6925552853998287,-0.014124936377137203,-0.6824388683325804,-0.1642244294151009,0.11033940315246582,0.149164080619812,0.8717517256736755,0.2795213939149195,0.47723870157883763,0.1330979765740968,-0.6310837155719287,-0.09775797184197625,0.07748144865036011,0.07197701930999756,0.7108679413795471,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_23-15-38 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_23-15-38 (2).pth
250,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.00033546262790251185}",Adam,0.0001,600,True,15,50,True,Blundell,0.0001,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,53,16049.0,13849,16048,663.8301320075989,75.0,0.05,15.0,1199431764.1333334,0.1989777386188507,0.1877419799566269,0.13249525427818298,0.13613900542259216,0.5839543342590332,0.5465817451477051,0.14854860305786133,1.0,2.1188790798187256,-0.0782100598518274,-0.30456694199307816,0.041914923241709943,0.05555967305424883,0.00850021952124576,0.15062659978866577,0.07895821332931519,0.7754157185554504,-0.08890994033552937,-0.29041880906854806,0.03666370981206476,-0.47159176488213617,-0.07017588888858216,0.025921940803527832,0.06350278854370117,0.5644649863243103,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_23-15-38 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_23-15-38 (3).pth
251,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.00033546262790251185}",Adam,0.0001,600,True,15,50,True,Blundell,0.0001,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,53,16099.0,13849,16098,668.6014938354492,75.0,0.15,15.0,1058358204.6666666,0.1712191104888916,0.19447803497314453,0.15296265482902527,0.16760244965553284,0.4255750775337219,0.505591630935669,0.16770267486572266,1.0,2.498460292816162,0.16056587505618883,0.5859313773711528,0.2102136575736274,-0.08557234776052332,-0.02911246038755634,0.14353793859481812,0.14591217041015625,0.8953896760940552,0.11962549423969258,0.659334025459905,0.06355991079281248,-0.7189417810366153,-0.09683435843061751,0.049739301204681396,0.06316506862640381,0.6627115607261658,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_23-15-38 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_23-15-38 (4).pth
252,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,MixturePrior2015BNN,Normal,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.00033546262790251185}",Adam,0.0001,600,True,15,50,True,Blundell,0.0001,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,53,1299.0,249,1298,57.64519929885864,25.0,0.05,15.0,10468226858.666666,0.14971232414245605,0.18096192181110382,0.1335870772600174,0.1658167988061905,0.2833736836910248,0.3491830825805664,0.35595035552978516,1.0,5.56276798248291,-0.06851246147644631,-0.018409776556742818,1.044586010811176,-0.581392955596619,-0.81071054693312,0.6538629531860352,0.643949031829834,1.855974793434143,-0.23372328928346375,-0.0845141024175994,0.5699738125480446,-0.7745010816780817,-0.5532047762003367,0.3052634000778198,0.3123507499694824,1.4471901655197144,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-18_23-15-38.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-18_23-15-38.pth
